Customer Review,Emotion
ukur xl ukur kurang nyaman sempit celana dalam gerak sambung jahit kurang sempit,4
motif cacat motif kasih polos kualitas kurang bagus maklum barang cina bagus buat lokal,0
barang tidak sesuai pes sarung tangan kirim peluru tolong teliti pesan,4
knuckles karet kurang nyaman pelayananya slow respon,4
pakai ritsleting langsung rusak gambar kotor,4
barang cepat kondisi basah bau apek ya plastik,1
pola kurang pas negativean pas lengan,4
tulis catat hitam putih kirim hitam guna catat kaos kaki anak sekolah dasar tidak muat kaki orang dewasa,0
order hitam pcs abu abu pcs hitam pcs abu abu pcs,4
kaos kaki tipis transaksi respon jual lambat proses kirim,0
maaf kak pesan celana warna abu kaos ya mohon bantu kakak tidak enak sepupu celana dtgnya kaos,1
bahan celana tipis terawang tidak sesuai gambar gambar katun tebal asli kirim tipis tidak ya maaf,0
pesan warna coklat warna abu abu kali tolong jual profesional,0
tipis terawang bagus leging pinggir jalan tidak recommend over price sesal banget gue,4
barang kirim tidak sesuai model,0
respons jual lot ogah an layan bahan kaos mudah melar pakai mesin cuci,4
bahan tipis ukur xl nya kecil sempit pakai,4
ukur xl baju oke celana tidak xl kecil baju pakai celana tidak baju kirim celana robek pas jahit tidak check kirim,4
bahan cuci luntur baju,4
bahan nya panas gede tidak sesuai berat negativean estimasi,4
luntur kali cuci,4
tidak amanah toko nya nya bilang ready ukur nya transaksi bilang kosong stok nya coba bilang ukur ingikan kosong beli pindah jual kirim nya lelet,4
barang tidak sesuai pesan pesan warna hitam ukur l kirim hijau ukur xl pesan warna hijau ukur kirim nya ukur l tingkat layan bos moga pesan sesuai ya,1
brang warna nya sesuai pesan karat kotor,4
barang tidak sesuai pesan warna pudar kancing pesan kirim model kancing,4
tidak sesuai minta kasih terang order chat biar eh barang warna tidak sesuai warna cepat kirim lapak tidak stok approve,0
celana tidak order nomer kasih,4
celana ukur tidak akurat,4
respon cepat sayang tidak sesuai harap ukur si nya kantong kiri kanan tanda pangkat pundak belah kiri tidak simetris miring belah kanan posisi kancing tidak pas lengkung kesan jahit asal tidak rekomendasi,1
alas sepatu tipis pakai aus pakai nya jarang,4
warna tidak sesuai photo deskripsi warna sepatu deskripsi aga crem abu x gelap,4
pakai robek sol nya,4
sepatu nya tidak sesuai pesan nya kasih tidak muat pakai nya pemberitahuan kali teliti juragan kualitas nya bagus sayang nomer nya,4
ready kirim tukar tidak kecewa,4
bolong dikitt lebar nih order kali ya kecewa,4
tulis ukur butuh terima tidak pakai,4
mesan hijau kasih abu abu ukur tidak baca pesan tidak ya enak,1
size kirim konfirmasi,4
tolong perhati barang kirim layak tidak pesan kirim sesuai warna size barang kusam sendal bekas,1
lumayan pakai jalan suka lecet pas jepit jempol kaki telunjuk sakit,4
barang kirim cek konsumen bayar gratis paku rivert nya belah tutup tahan belah tutup tahan copot pakai sih,0
lobang tali sepatu lobang tusuk pulpen sepatu tidak cek kirim,4
kecewa beli asli packing beranta kardus penyok bawah kuning kuning kayak bekas pakai kecewa pokok tolong bagusin,4
posisi kancing lubamg kancing tidak sejajar kancing baju belah leher tidak,4
ganti bintang bintang layan buruk salah warna fatal,4
pes kerah pendek,4
size kirim size besar tidak pakai,1
tidak kotak sepatu beli sepatu nya kotak plastik kresek,0
iklan seragam pgri kemeja hem katun pria bahan katun moga deskripsi iklan langgan tidak kecewa,1
bahan tipis jahit kurang rapi,4
beli buka noda hitam kemeja putih cuci tidak hilang,4
jahit tidak rapi kain terawang,4
kecil ukur tidak sesuai deskripsi,4
tidak kemas dobel plastik beli goreng jahit tidak rapi,4
layan buruk tidak respon warna baju tidak sesuai chat via toped respon beda beli toko,4
harga mahal kualitas setip tidak deh moga murah,4
kirim hidden kaki kecewa,4
bahan murah,1
biru kasih toska,4
pakai clipnya copot,4
pesan nya warna yellow kirim graay sih hmmm,1
pesan putih kirim tidak sesuai,1
barang kirim tidak sesuai pesan,4
tidak sesuai ekspektasi online shop harga murah,4
diple play station buka cantel patah,4
pesan moga berkah deh curangin,0
ukur tidak sesuai,4
barang chat no resp,1
warna tidak sesuai sen,4
tidak sesuai expetasi singlet tanktop beli putih hitam kirim hitam order cekout pilih hitam putih packing rapi kirim jual responsif,4
kurang sesuai ekspetasi,4
kirim respon jual lambat,4
bahan katun asli,4
bahan luntur tipis,4
barang asli nya indah foto,4
bahan tipis jahit kurang kuat cepat sobek,4
tidak rekomend body pakai pendek tidak nyaman keringat basah surat pemberitahuan tahun siram air bahanya sutra jpg oy tangan pendek banget maaf iya,1
kurang bagus kurang pas foto,4
parah kirim baju bekas jual bu,0
kain jarik nya tipiiis acara resmi baik cari harga kualitas,1
kain jarik batik kecewa sih pesan warna kasih klasik bahan kasar tidak kain sih sesuai harga yasudah tidak terima kasih,4
kain kasar banget tidak serap keringat,4
beli kcing karung kainya tipis kulit bawang terawang banget pokok nya tidak bagus banget kecewa,4
bahan luntur,4
beli beli army suka banget beli light grey size nya beda army pilih all size grey pakai sadar jahit tidak rapi surat pemberitahuan tahun tingkat qc nya,1
barangnha kurang bagus maaf ya belanja barang bagus banget kurang celana pakai enak nyaman minggu cuci x bahan jelek gampang robek gambar,1
kualitas produk kurang muas,4
bahan beda order warna coklat pakai langsung robek,4
pakai x robek kayak karet warna kuning tidak deh,1
komplain jam setting tidak nyala admin oke,1
barang tidak sesuai gambar kecewa,4
kecewa beli nya pcs pcs,4
salah kirim sih selesai baik baik malas,4
warna nya cantik potong tidak rapi barang reject maaf ya tidak puas sih barang,4
beli e commerce belah bagus jahit rapi pas beli jahit rapi buru buat serius sih kecewa excited moga pas beli ya,4
miring plus wanti alamat kirim kantor tutup jam libur konfirmasi jam pakai sameday nya jam malam gue tunggu warung kopi kantor gelap tolong notice pilih sameday grab gojek pakai anteraja transit transit tidak tidak iya pas jam tidak kecewa,1
ukur tidak sesuai harap,4
beli sepatu ukur beda kirim sepatu no aju klaim tukar terima uang rugi langgan order biaya ongkos kirim tanggung kualitas sepatu no tidak prima daerah tongue jahit loncat alam kecewa,0
murah murah produk reject nya jahit beranta sol longgar tidak rapi kirim reschedule pending suka hati jual alas packaging tidak rapi aneh foto tidak unggah,1
tidak rapi banget dalam tidak qc diskon barang rusak kecewa sih,4
oke resletingnya tidak buka gerigi resletingnya rusak,4
kecewa nih beda bentuk mini mochi produksi sempit kurang cantik,4
tas bagus ringan elegan sayang pas buka jahit belah kanan copot langsung bawa permak tas,4
bahanya jelek harga mahal,0
barang jelek cepat rusak pakai hari tali lepas,0
tidak sesuai gambar,4
bahan jujur kurang puas warna sih oklah,4
barang cepat hari kecewa warna mix warna hitam next coba dichek minta beli ya kak beli deh,4
bahan panas tipis gatal pakai jam,4
privasi nya tidak jaga pas ambil nya malu baca celana wanita tolong jaga privasi paket nya malam titip orang,1
ya beli celana hitam grey merah muda ukur nya beda beda merah muda gede grey,1
produk mudah rusak kena kuku tajam runcing langsung robek benang urai komplain lanjur buka pakai barang nya rugi beli merek mahal puas coba beli produk bikin habis uang beli cd,4
diskon nya tipu barang nya sesuai harga,1
tipis kualitas jahit buruk,4
kancing nya kali pakai copot kurang kuat,4
kurang puas dompet,4
dompet bahan tipis,4
coklat asli hitam tidak asli palsu ya hitam beli bahan kaku embos tidak saku uang tidak coklat pokok beda coklat bahan halus lentur jahit rapi,4
barang tidak gara gara si cepat hilang barang dana kembali masuk admin bantu pas komplain selesai dana tidak masuk tidak balas chatnya,1
beli kirim kurang teliti kirim pesan,1
tidak recomended barang jelek kirim tidak sesuai warna mes chat kynya ready pesan serta catat kirim warna born kirim warna tidak tidak recomended pokok mending cristiano ronaldo toko catat mesan jual tidak baca detail,1
bahan tipis kayak tidak pakai,4
yaampunnn mentang rupiah x nih ya penguna baju sih baju pakai lobang leher kecill amed anak tidak pakai lumayan bahan tipis,0
barang tidak sesuai gambar,1
tidak sesuai,1
tidak sesuai gambar,1
daster adem ya iya bolong sobek ya adem mentang gretongan haahaaa parah asli,0
auhh banget gambar mentang pngguna grtisan eh nya daster rban loak lucu tokped toko nya nih tidak rugi tidak smpet foto ksihkan nenek ampun,0
jelek banget sesal nya,0
tidak bagus gambar kain tepi neci jahit lipat ya harga,4
ukur tidak sesuai jumbo,4
ukur jumbo xxl,4
sesuai gambar tidak jahit sambung pakai obras bahan tipis kecewa,4
bahan tipis,4
bahan katun kurang adem,4
tidak sesuai produk photo bahan kasar tidak serap keringat tidak nyaman pakai beli cuci pakai barusan paksa buka gerah tidak pakai deh,4
bahan nya tipis sesal beli tes haha maaf ya kasih bintang,4
tidak sesuai foto,4
kurang puas bahan beda gambar ekspektasi bahan tebal ternyt tipis banget,4
jual jujur ya juragan barang tidak sesuai gambar barang beli sesuai gambar pajang langsung order ekspektasi gambar kanan barang original sesuai display,4
tipis transparan,4
tipis banget jelek,4
warna tidak sesuai gmbar,4
direquest kirim warna beda,4
menyesaalllll bahan harga ribu,4
brang nya kurang hitam beli,1
tidak sesuai gambar promo contoh nya gbar promo pcs warna beda pas barang nya warna,1
tidak solusi moga uang nya berkah ya mbak,0
pesan warna tidak sesuai tidak bilang tidak bilang beli,0
barang bagus kecewa pesan rok kirim mana tidak responnya tidak etika baik kirim rok main curang tipu kecewa saran barang bagus tolong imbangin jujur biar berkah salam jujur main curang,4
pakai sobek pantat besar sizenya,4
jual langgan kurang sopan,1
barang tidak sesuai deskripsi,1
kecewa sih pesan l iya l asa celana xl heedewhh bikin kecewa toko bahan tipis,4
bahan jelek pokok kecewaaaa,0
colok tidak sesuai mic nya fungsi lubang headset lubang micnya tidak berfungsu,4
chat tidak balas tidak recommend beli,1
dicharge lampu tidak nyala tidak pakai kembali berat ongkos kirim kirim tes packaginya tidak segel tes kayak sayang bintang minimal not recommend,0
beli toko etikat baik jelas colok mic soundcard nya tidak fungsi pesan kali read tidak tanggap mbak mas tolong jual amanah transaksi jualbeli berkah sah untung tidak ikhlas tidak berkah jual terima kasih,1
pakai rusak,1
tidak hidup,1
jepit meja loss tidak ngunci coba seal tape longgar tidak nge lock boom arm nya bagus sayang bingung pakenya tidak ngelock,1
kurang bagus kurang klop,4
tidak ngegrip,1
pakai suara tidak produk orisinal lihat sarung seruling made in indonesia seruling made in indonesia yamaha,1
lamaaa banget respons nya,1
selang beda produk pianika original spare part selang lembek mouth piece nya pecah pinggir,4
tidak barang jijik lihat kayak kotor cair bungkus buang,0
selang longar pianika yamaha original tidak pakai,4
tipis banget,4
tipis bahan parasut tidak terang jelas tebal tipis seller jelas,1
barang tidak sesuai lini,1
packingnya jelek barang rusak,0
bayar cuek jual chat januari respon order januari jam siang kurir grab day barang januari jam sore ujung ujung tidak tuju bayar ongkos kirim mahal pakai grab,0
aftersalesnya parah jual tidak baca chat tidak balas janji tinggal janji,1
kecewa attitude respon jual confirm standbook warna putih datang warna hitam slow response beda beli fast response tidak bahasa maaf hati hati beli toko sakit hati attitude tidak etika tidak rekomendasi,4
busa tidak motongnya busa telur kempes,4
barang terima kondisi bagus layak pakai,1
busa telur kempes,1
ukur tidak sesuai deskripsi tidak tidak parah sih beli produk berbesa tidak potong,1
tidak merek keyboard,1
produk kirim beda foto tera,1
jual tidak komunikatif,1
respon lambat,1
barang tidak bicara respon jual lambat aju batal respon saran tolong responsif jual online jual sustain keyboard sepele toko jual customer butuh jelas beli barang x hari kirim kecewa kapok belanja,1
barang rusak minggu respon jual buruk garansi chat tidak balas garansi bohong pikir deh beli,1
speaker mic nya tidak bunyi,1
tidak rekam suara,1
hubung handphone tablet tidak,1
sih murah barang ya komplain by the way tidak pakai nya barang rusak ya pakai splitter tidak fungsi,1
jelek mic nya tidak nyala kabel pakai bando nya mic pakai lavalier,0
mic tidak fungsi,1
mic tidak fungsi baik rusak tidak bunyi,1
kirim barang periksa tidak pungsi colok kabel cas ggk masuk lubang cas nya ggk ngecas,1
kualitas kurang bagus,4
kurang bagus,4
tidak fungsi baik,4
pilih varian biru catat tulis warna biru eeehh ya konfirmasi kirim warna putih ya malas komplain,0
mic nya tidak respon,1
barang tidak pakai,1
bahan jelek pakai hari rusak,1
tidak pengaruh suara,1
suara,1
kirim,1
tidak pakai bunyi resek,1
kualitas oke respond jual cepat,2
mantap rekomendasi terima kasih si,3
baik,2
sesuai harga,2
micnya bagus sayang mini tripod ringkih patah by the way beli coba mics pc mac os micnya terdetect device produk id colok nya moga baru firmware kait usb mic devicenya otomatis terdetect pasang usb mic sama,2
barang pes sesuai selamat,2
fiturnya bagus sesuai harga,2
suara bagus jernih discord kayak kurang deh rekam audio bagus worth the price,2
barang bagus sesuai harga kirim cepat pesan malam pas pagi,2
bagus kokoh jual ramah banget eyyy puas deh repurchase,3
barang sesuai deskripsi,2
sampai cepat kualitas,2
barang terima kondisi baik packing bagus rapi kirim cepat terima kasih,2
barang lumayan bagus respon jual cepat,2
bagus sesuai,2
mantap bahan metal kuat coba fret suara tidak sember capo gitar akustik ya klasik bentuk karet lengkung sesuai bentuk fret akustik datar kayak gitar klasik,2
barang,2
layan muas barang sesuai,2
barang selamat bonus pic kirim aman capo plastik motif kayu bantal karet moga awet,2
segi estetik bagus cengkramannya kurang pakai kadang suara geter pakai harga worth it designnya elegant,2
terima kasih jual seruling yamaha orisinal barang cepat baik,2
bagus produk fast delivery terima kasih seller,2
respon cepat kirim cepat barang sesuai recommended seller,3
barangggggg okkkkk,2
pesan terima bagus sesuai thxxxxxxxxxxxxxxxxxxxxxxxxx,2
kirim cepat sesuai pesan bungkus rapi terima kasih iya barang terima baik,2
bahan bagus seler ramah,2
barang fungsi baik kirim super cepat,2
terima kasih respon cepat barang selamat,2
barang fungsi baik moga awet,2
sesuai pesan tidak rusak,2
kirim barang cepat kualitas mantap sesuai harga,2
bagus rapi kirim cepat,2
respon baik mutu lumayan harga jangkau,2
rapi pas,2
bahan persis sarung motor kirim cepat ya lumayan harga gin,2
sesuai pesan kualitas barang sesuai harga terima kasih,2
pas simpel,2
sesuai deskripsi packing positif,2
beli tidak kecewa unboxing terima kasih bang next order,3
ya puas terima kasih,2
aman tuju cepat tinggal buka packingan cek mudah an tidak sobek terima kasih bos next order,3
bagus kirim cepat,2
barang selamat terima kasih,2
besi tebal sesuai deskripsi foto,2
kirim cepat kualitas bagus tidak cacat packingan kuat rapi kokoh tidak sangka gede tks sukses,2
mantap bagus teba,2
barang mulus,2
barang terima kasih bro,2
barang oke kirim cepat recommended seller,3
joystick fungsi baik plug and play build quality kokoh deteksi baik steam,2
all positif overall feelnya enak aga sesal jual build quality beda controller harga better feel rasa kokoh housingnya,2
garansi resmi packing bagus harga saing lengkap sesuai,2
bintang packing tidak pakai bubble wrap selamat cacat jual fast respon proses barang sesuai deteksi xbox controller colok langsung pakai config,2
cepat kirim seller ramah kualitas barang mulus recommended,3
stik fungsi normal coba connect pc windows macos bigsur aman plug play steam apple arcade packaging rapi seller fast response,2
barang original beli asia reg asia jepang overall lancar minggu pakai normal barang mulus orisinal bagus moga awet tingkat layan nya juragan,2
jual fast respon kualitas barang bagus sesuai spesifikasi cacat,2
apa lengkap sabar barang cepat packing rapi terima kasih admin nya,2
harga saing lengkap sesuai plus bonus cantik proses kurang jam lightning fast tes fungsi normal terima kasih seller,2
jual responsif pertanyaaan kirim sameday sampai sameday mantap rekomen deh nih toko,2
keren adminnya dibantuin hehe fast respon gamenya ya,2
garansi resmi lengkap sesuai garansi internasional harga saing,2
brgnya cepat packing maxi terima kasih seller toko recommend,3
puas kirim cepat barang cacat emas bagus terima kasih,2
packingnya rapi aman pakai bubblewrap kualitas bagus coba fungsi tidak kendala tombol empuk tidak keras top markotop,3
barang oke kemas tidak rusak joycon ungu belah kanan tidak deteksi re insert joyconnya kali fungsi sok no isu there harga saing jual fast response terima kasih,2
delivery packing mantap kirim cepat barang build quality mantap solid responsif benar orisinal rumble amiibo detect klik home button auto on,2
packing baik kirim cepatt kali belanja toko puas layan terima kasih ya,3
kali belanja tidak kecewa baik layan produk packaging nya barang sesuai request original packaging nya bagus bubble wrap tebal lapis kardus aman deh kirim,2
barang sesuai pesan kirim cepat emas bagus bubble wrap tebal,2
alhamdulillah darat mulus fungsi baik main televisi stik controllernya keras sih cepat pegal,2
lengkap sesuai harga saing dimodif casingnya biar masuk play station seri,2
buka isi freemcboot tyt buka tinggal tes mesin terima kasih,2
paket barang sesuai pesan dipakein scph boot hdd internal mesti konfigurasi ulang chip matrix nya terima kasih moga awet,2
barang sesuai build qualitynya oke respon seller cepat overall puas belanja terima kasih,2
kualitas kokoh slot cartridge nya buat karet gampang masukinnya tidak bikin cartridgenya lecet ukur compact banget gampang bawa mana tidak menuh penuh motif gambar stiker timbul bahan karet,2
bagus tombol nya anti pencet pause play mesti double tap beda under rban merek kia kualitas bahan bagus harga saing packing bagus lengkap sesuai,2
barang bagus kirim cepat kurang agan baik ramah kirim minggu jalan tuhan kati sehat sukses terima kasih,3
saran kasih logo tulis more silikon nya indikator charge kasih lubang biar ngecas tidak overall puas barang,2
overall keren paking aman seller ramah fast respond,2
barang nya lumayan bagus wkwk harga kualitas tidak respon barang nya bagus sensitif nya,2
packing rapi barang sesuai produk fast respon chat pesan jam top markotop,2
seller responsif bimbing step by step,2
gameny aman online offline anak suka main terima kasih seller,3
main mc online bareng teman jual baik pandu mantap pokok,3
percaya orisinal fast respond tunjuk pokok the best deh recommended,3
barang mulus packingan oke lengkap barang oke tinggal kendala televisi wkwk play station nya rekomendasi beli play station,3
trm kasih brgnya kirim cepat kemarin pesan double bubblewrap jual responsif qa kurir oke via cod,2
packing bubble oke kualitas barang sesuai harga terima kasih juragan,2
harga segitu jual pakai teliti,2
respon seller oke barang sesuai deskripsi mudah pasang puas saran bangun stik play station bawa tingkat pilih tingkat stik overall worth harga gin kirim sesuai jadwal,2
bagus angin nya kuat biasa getar kuat,2
terima moga awet packing bagus lengkap sesuai,2
barang terima tes fungsi baik mantaaaaap recomended seller,3
xiaomi t cocok tombol empuk bentuk keren,2
barang sesuai pesan mantap pakai hilang beli barang triger super awet oke jenis smartphone tebal gue salut cepat proses kemas kirimny toko rekomen banget besok gue beli deh,3
kali beli barang research this one top banding harga kualitas beli k cepat banget rusak and slip solid and the best terima kasih juragan,2
packaging oke sealed mulus selamat terima kasih,2
mantap sesuai pesan respon sigap informatif package rapi aman kondisi barang bagus segel kendala gosend error besok sabtu proses sigap bantu proses cepat antar sabtu terima kasih,2
tidak ragu seller mantap tinggal tunggu kosong main zelda botw tes masuk nyala jalan lancar normal main moga tidak kendala packing superrrr aman kondisi bnib segel aman,2
gueeeercep pol jam jam transaksi jam barang tangerang sudirman packing bukti aman kirim hujan instan courier pas unboxing isi paket kering sukses juragan recsel,2
main aman jual oke akun tidak antre oke,2
mantap selernya baik sabar salah paham selernya profesional baik hati positif seler game nya seru lengkap sesuai produk baru,3
respon jual cepat malam laden kasih pandu install mula bantu mantap juragan,2
fungsi baik kualitas print bagus enak disimpen sleeve nya,2
barang oke worth the uang kirim oke amiibo card sesuai layered armor dapat oke do not be afraid,2
kartu fungsi baik kualitas printing kartu bagus collectible card kurang design designnya croping proporsi kurang bagus keluar monster hunter stories cropping foto blister figur amiibo asli blister nya lobang gantung,2
kualitas bahan bagus lengkap sesuai packing bagus seller fast respon recomended,3
amazing respon seller cepat barang orisinal foto sesuai deskripsi proses kirim kilat terima kasih ya kak sukses,3
produk sesuai foto console pakai hardcase pas masuk pouch packing aman kirim cepat terima kasih,2
produk diterma baik kirim cepat coba pas nintendonya,2
kirim cepat packingnya rapi bagus harga oke original tidak sesal belanja terima kasih to the seller,3
gamepad mantap tombol enak sayang ukur kecil packing aman kirim cepad,2
barang aman kirim pulau review pakai kualitas ngagetin range harga gin beli diskon tombol tactile analog responsif sensitif l r nya clicky trigger bumper enak pencet linear triggernya benar fungsi tidak embel embel nama rumble getar fitur tambah bagus build qualitynya premium tidak kopong body doff finish enak pegang kabel braided layoutnya lumayan lebar sulit tangan pad nya sayang baik jempol pakai pinggir tajam bentuk salib renggang serong jempol sakit terus geser geser mencet pad nya prinegativei pakai controller main game gelut tidak sesal beli range harga kualitas ngangetin tara controller konsol orisinal recommended produk,3
coba controller tidak fungsi baik feel tombol oke cocok suka main game casual,2
st impresi nya joystick nya pegang banget beda tetangga nya in game nya asa enak button rt lt nya empukk banget main game nya efootball tekan pakai asa button r r nya beehhh mantap banget analog nya bikin nyaman kepelarakw lambat laun ter pokok joystick benar mantap deh ragu order,3
keren cepat kirim tidak menit bayar langsung pesan jalan packaging rapi,2
barang sesuai deskripsi segel original kirim sesuai janji layan mantap terima kasih,2
mantap biar nostalgia era main ramai pas jaman libur sekolah,3
mantap rasa main games biaya murah terima kasih bos moga toko lancar jaya,2
bayar langsung kasih akses proses cepat lengkap sesuai admin bantu terima kasih,2
x beli layan puas langgan setia wkwk,3
seller super ramah apa balas kooperatif sukses gaaaan mantap,3
beli game pas bagus nih toko layan selesai terima kasih ngab,2
seller fast respon nice packing kardus bubble wrap game lancar jaya,2
lengkap sesuai game nya seru gaming baik sekian kali beli muas muas muas inti seller responsif seller ramah komunikatif banget packing rapi banget proteksi kirim jaga barang sesuai original pasti proses kirim cepat bonus tumbler nya terima kasih ya juragan beli langsung tidak uh ragu recomended tidak kecewa perfect mantap top markotop the best of the best terima kasih ya juragan sukses,3
barang sore ta unboxing main malam suka recommended nih toko,3
pandu instal nya lengkap gamenya bagus jual fast respon mantap sukses,2
flash disknya selamat packingnya aman banget rapi game aman main kayak bonus game dalam terima kasih kak lengkap sesuai gamenya seru,3
recommended komunikasi lancar instruksi game nya gampang diinstall terima kasih,3
admin respon cepat ramah barang cepat rapi tata install lengkap dijelasin sisa pandu bantu baik adminnya rekomended banget next beli puas banget,3
puas fast response close saking sibuk cek recommended seller gaming baik game nya seru,3
alhamdulillah jam total downloadnya terbang agan seller responsive adminnya guidance nya clear moga pmdg boeing x release ya,2
mantap broooo jual ramah sabar tangan arigatooo,3
kirim cepat packing rapi beli hitam rekom banget guys,3
respon cepat kirim cepat baik main,2
barang bagus moga aweet aweet gue beli mari cadangaan,3
beli stik play station alhamdulillah baik packingnya pakai bubble wrap rapi stik play station nya coba pakai kurang minggu stik nya fungsi normal baik catat pakai main game ringan game tipe butuh ritme cepat gerak analog tekan tombol keras kali game fighting main game tipe casual terima kasih,2
build quality cakap stik normal kirim tidak jam recomended banget,3
puas layan seller kirim cepat harga kompetitif mumpung baru next gen,2
layan mantap langsung kirim sampai cepat packingnya oke,3
mantap terima kasih seller order kemarin sore jam k daerah garut barang sesuai deskripsi,2
barang mantap banget toko recommended,3
barang bagus tidak bayang anak suka kecewa kabel chargernya tidak,3
lcd nya kurang bagus lumayan hibur layar kabel cas fungsi tidak kasih colok moga amanah juragan,2
barang sesuai pesan coba oke packing rapi terima kasih,2
mantap jangkau seller main tidak,2
packing oke banget tidak plastik buble dus cokpat kaset oke sayang tidak kertas manual nya,2
game lancar kondisi box game cartridges mulus kirim super cepat seller super responsive terima kasih juragan recommended banget beli game,3
produk layan bagus percaya,2
seller fast respon kirim super cepat,2
kemas bagus kualitas nya bagus kabel tebal suka warna nya biru muda moga awet terima kasih seller,2
bagus orisinal cepat kirim barang nya terima kasih,2
pesan kabel data sesuai deskripsi barang packing aman kirim cepat barang kurang teliti overall oke,2
pasang mudah aksesoris bantu lengkap produk sesuai ekspektasi,2
produk bagus enak pakai tulis,2
muka screen guard kasar tisu basah nya kering packing aman kirim cepat,2
produk oke tekstur kasar overall positif terima kasih seller,2
barang original fungsi baik,2
imei daftar kemenperin barang original jual ramahbanget barang mulus proses pesan cepat fungsi baik packaging rapi garansi ibox,2
unit seller sedia bantu atas terima kasih,2
barang original garansi ibox imei daftar kemenperin greenpeel barang mulus sinyal aman fungsi baik,2
overall puas sayang salah kirim warna,2
barang original garansi resmi lengkap sesuai kemas segel warna sesuai pesan spesifikasi sesuai suara jernih fungsi baik barang mulus kamera tajam proses pesan cepat packaging rapi packaging aman respon jual top jual ramah baterai awet,2
barang original kemas segel proses pesan cepat respon jual top,2
barang orisinal bagus sesuai pesan packing rapi buble wrap tebal barang aman kendala jasa kirim,2
kemas segel spesifikasi sesuai warna sesuai pesan,2
super keren seller deh terima kasih bantu,3
mantap manfaat,2
congkel nya ringkih pakai patah overall sesuai harga,2
recommended seller fast respons kualitas barang sesi i harga terima kasih,2
touch screen lancar layar sensitif respon jual top,2
jual ramah proses pesan cepat layar sensitif packaging rapi touch screen lancar garansi toko,2
brang terimkasih,2
order sesuai kualitas oke kirim tidak,2
terima kasih barang darat selamat,2
barang sesuai pesan packing rapi pas coba oke isi ulang charge kirim sesuai estimasi,2
mantap deh tidak rugi beli cepat selamat barang langsung,2
mantap sesuai respon cepat moga awet,2
sempurna packing nya kurang aman bentur,2
jual fast respon proses kirim cepat layan produk muas,3
kirim cepat power bank fungsi baik mudah awet mantap,2
barang oke recomended seller,3
kirim telat hari barang bagus,2
order terima baik fungsi baik respon kirim cepat terima kasih,2
coba sip mantap mudah mudah satu fungsi sesuai deskripsi terima kasih juragan,2
barang bagus kirim baik moga awett,2
barang sesuai harap,2
garansi resmi barang original baterai awet fitur mudah jual ramah,2
packaging aman packaging rapi proses pesan cepat barang original,2
respon jual top,2
sesuai deskripsi barang baikpackaging aman respon jual top barang original,2
original amazon proses pesan cepat packaging aman packaging rapi respon jual top gampang bawa bawa enak baca,2
gampang bawa bawa muat buku enak baca packaging aman packaging rapi,2
proses pesan cepat packaging aman packaging rapi,2
barang orisinal bagus segel fungsi baik,2
nomor seri daftar barang original fungsi baik packaging aman,2
ipad tiga beli seller muas mengakomodir beli dadak kirim langsung besok highly recommended,3
produk terima baik sayang box penyok tambah opsi bubble wrap tidak biaya buyer terima box sempurna,2
mantap boskuhhh barang istimewa,3
kualitas bagus fungsi baik,2
kaki gampang atur fungsi baik kualitas sesuai harga,2
fungsi baik kualitas sesuai harga jual ramah proses pesan cepat respon jual top,2
build kokoh kaki gampang atur fungsi baik fungsi baik,2
jual ramah respon jual bagus proses pesan cepat,2
kirim nya cepat packing nya tidak aman bungkus plastik bubble wrap kardus over all bagus sih gratis tokopedia terima kasih tokopedia,2
proses pesan cepat kualitas sesuai harga fungsi baik,2
kirim cepat kabel sesuai plus kasih bonus lindung kabel top,2
respond kirim cepat barang oke,2
barang cet terima kasih seller fast respon nya,2
positif quality bonus lindung kabel,2
palsu pakai harga jangkau,2
kabel nya original iphone seri bolak cas masuk,2
moga cepat awet barang sesuai,2
barang original garansi resmi suara jernih noise cancellation mantap harga jangkau kresek kresek jual ramah proses pesan cepat,2
suara jernih nyaman pakai bass nya mantap,2
barang original suara jernih,2
barang original suara jernih desain modern suara bersih kresek kresek,3
baik nyaman kuping bassnya mantap,3
suara hasil oke tidak terdpat mkasih,2
paket terima coba moga anak suka moga fungsi awet terima kasih ya kak,2
barang original kemas segel tidak buku garansi iya anti gores sofkeswarna sesuai pesan,2
mantap langsung,2
barang original warna sesuai pesan suara jernih jual ramah packaging aman respon jual top,2
barang original garansi resmi kemas segel spesifikasi sesuai barang mulus lengkap sesuai warna sesuai pesan fungsi baik jual ramah proses pesan cepat packaging aman packaging rapi,2
terima kasih sukses,2
garansi resmi lengkap sesuai kemas segel spesifikasi sesuai,2
barang cepat teken kardus handphonenya moga tidak handphonenya,2
build kokoh kualitas bahan bagus tahan beban handphone proses pesan cepat,2
buka coba pasang kuat nempelnya kunci stabil bongkar pasang handphone nya gampang jual responsif,2
kualitas bahan bagus proses pesan cepat packaging aman packaging rapi,2
respon jual top packaging aman proses pesan cepat kualitas bahan bagus,2
kualitas bahan bagus,2
tinggi pas tahan beban handphone packaging aman gampang pasang kualitas bahan bagus proses pesan cepat,2
kirim super cepat super recommended banget cepat isi daya terima kasih,2
bagus kabel nya rgb nya kirim nya cepat terima kasih,2
produk sesuai deskripsi packing rapi benar fast charging terima kasih baseus,3
barang moga awet terima kasih,2
