Customer Review,Emotion
salah unitnya kedip ketok nyala kedip tidak nyala ketok lampunya unitnya perfect tidak terima kasih,4
lampunya berfungsi nyala lumayan remang remang kekuatan batere jemur seharian jam barang soket bautnya patah terbuka,4
harga struk dimasukkan kotaknya beda harga ditampilkan tokopedia harganya mahal ya struk beda harganya,1
barang tidak sesuai dikasih admin nya bilang rice cooker liter barang dikirim liter,0
barang cepat panas rusak,4
pengiriman kurirnya gagal pickup setrikanya lumayan berat packingnya tipiss bublewrap selapis kualitas strikanya kurang menurutku tidak panas setrikanya,1
tidak dipakai redmi si laptop tidak sesuai harapan,4
barangnya sesuai pesan estimasi pas mantap sayang speaker sebelah kiri tidak berfungsi bersuara sebelah kanan,4
lampunya error terhubung wifi saklar hidup dihidupin handphone tidak nyala,4
brgnya cepat sih pas dipasang kipasnya bunyi plus tidak mur baut pengikat tutup kipasnya,1
beli pcs normal kendala stuck house cartridge nya tidak step nya normal ikuti manual,1
alat bagus tidak dipakai dipakai kurang menit overload menunggu pekerjaan bersih memakan,4
barang kirim bubble info mendung gelap gerimis kirim lapis dus kena air robel tembus,1
ringan suara glodak glodak hidupkan tidak proper penyedot debu baik setara penyedot debu murah meriah design dijual,1
ya harga an lumayan worth rgb kanan kiri tidak selaras sih deflect gara gara pengiriman,4
maaf bintang nya casan nya tidak pakai coba berkali kali batok casan nya panas banget pakai takut meledak pngiriman respon oke,1
toko tidak niat jualan beli tanggal dkirim tanggal barang sih bagus pelayanan tidak sesuai review,4
barangnya tidak berfungsi boxnya kebuka,1
penggunaan handphone samsung kualitas suara baik kualitas mic standar buruk suara keras terdengar lawan bicara pengguanan macbook terhubung kualitas suara baik terputus tidak stabil koneksinya tidak teman teman connect laptop mending cari tws deh koneksinya laptop tidak stabil sekian,1
lampu nyala nya mati dijemur dipasang siang kecewa ya,4
suara deh kualitas suara maaf ya mainan anak anak berbentuk handphone,0
pesan setengahnya mati,4
klamaan pengiriman pesan urgent pagi pakai ojek online biar langsung dikirim pakai tiki besok nya,4
pengunci baling baling nya tidakk next dicek teliti kirim bagus cocok kipas angin rusak,4
barang pecah tidak seller ekspedisinya sayangnya selesaikan transaksinya diunboxing dibuka pecah barang dilapisi lapis bublewarp tipis overall kecewa,4
barang sesuai deskripsi berfungsi baik tidak puas pelayanan penjual pesanan diproses h pick up h dikomplen bergerak,1
barang tidak tidak cd driver nya,4
pengiriman lambat toko tidak ramah komunikasi,1
barang pecah,4
kayaknya baterai jelek drop malas kirim kali jalan setting tanggal jam tombol charge warna merah tidak nyala,4
salah kirim barang dikirim hitam harga murah pintar breaker transaksi terlanjur diselesaikan beli kali tidak,4
dipakai malam langsung ngedrop,4
barang printer kirim rusak admin online tidak membalas chat klaim garansi,1
dipakai x tidak menit penghisapnya mati total,4
beli tanggal agustus tanggal september error driving wheels akhirna ditanggal kirim t nya service centre tangerang t tangan error tanggal september kali error sensor deebot bilang ozmo pro is being installed please pindah to the non carpet area ozmo pro tidak attach t nya dikarnakan lampu deebot akhirna suka bergonta ganti biru putih biru putih semalaman suara laporan menerus bunyi dsuru bawa service maaf tidak berhubung ongkosna mahal ya matikan suara reportna biar tidak terganggu overall mengecewakan t dibandingkan t aivi t tidak tahan banting pakai sebulan errornya menyesal belinya maaap kasih bintang segene ktdkpuasan consider beli robot beli baik beli t series tahan banting,0
barang dicoba nya bagus mesin nya mati dicoba berkali kali tidak hidup seller chat tidak respon dana diterima seller tokopedia tidak bantu komplain kecewa komplain disuruh menunggu cek dicek tidak kasih info barang penyelesaian nya belanja tokopedia kena seller tidak bagus refund tidak ditanggapi barang tidak kemana diapakan beli beli barang refurbish tidak dikirim dikirim menyebalkan,0
saran toko pengiriman nya antaraja disarankan pegiriman nya,1
lampu tidak berfungsi mestinya tidak berganti warna dimatikan mengeklik tombol dpi memakai software warna merah menyakitkan mata tikus an ribu mengirim pesan seller tidak respon jam terpaksa kasih bintang kali membeli produk aula kecewa pengguna gear aula,4
packing seadanya bubble selapis ditambah lapisan plastik hasilnya barang diterima patah,4
barang dibeli tidak berfungsi komplain video unboxing kerusakan fisik beli official store tidak menjamin kualitas barang,1
ordernya bubble wrap rupiah dikirimnya bubble ordernya pagi dikirimnya cepat instan tibanya jam an,4
seminggu pemakaian tidak nyala sebelah,4
barangnya terima pecah sudut posisi dilapis gabus pelindungnya berasumsi barangnya pecah dikirim ekspedisi sayang lupa videokan unboxing,4
tidak dipakai pas dicolokin laptop nyala habis memasukkan cd cd tidak terbaca pas dikeluarkan cd nya tidak cd didalem external cd aduh menambah urusan,4
produk tidak diragukan sensornya tidak delay dieksekusinya mantap,2
suaranya mantap packaging aman barang mudah,2
barang sesuai deskripsi berfungsi baik terima kasih responnya baik,2
produknya dipaketkan rapi tidak cacat recommended,3
pasangnya gampang bahannya kokoh barangnya original proses pesanan cepat packaging aman packaging rapi respon penjualnya top penjualnya ramah,2
beli ezviz c terpasang duanya mudah dipasang setting barang original gambar and tilt membantu menemukan sudut pandang optimal memantau terima kasih seller,2
bermanfaat kamera digerakan putar kiri kanan turun mengirim suara audio gambar kamera bagus,2
puas pelayanan tokoh chat ketersediaan barang ready pengiriman barang tidak tersedia solusi barang model tipe berbeda tokoh langsung menyediakan barang sesuai permintaan tidak sesuai estimasi pesan sameday barang pesanan kirim sesuai harapan terima kasih seller doa semoga sukses barang awet pakai terima kasih seller god jobsbisa muat barangnya original mutu terjamin garansi resmi gampang dipakai desainnya elegan hemat listrik,3
pengalaman beli kulkas online alhamdulillah pengiriman pengemasan baik produk diterima baik kerusakan kualitas produk bagus harga miring dibanding beli langsung toko,2
kulkas kondisi bagus semoga awet tidak kendala suka toko h lebaran sanggup kirim pesan jam jam mantaaaap terima kasih seller,2
pengiriman cepat aman barang sesuai deskripsi ujungnya terbuat plastik kokoh perakitan mudah modal obeng tips dikencengin bautnya kecuali fixed ukuran kaki mesin cuci recommended,3
gampang rakit besinya lumayan kokoh penjualnya ramah terima kasih,2
barang sesuai ukuran mesin cuci tabung pas terima kasih tokopedia seller semoga sukses tokonya,2
paket diterima tes lancar macet pokoknya recommended byari printer connect cash drawer ya panda setting nya gampang,2
seller ramah sabar barang mesin dicoba baik semoga awet terima kasih,2
alhamdulillah bos barangnya sesuai pesanan terima kasih semoga lancar jaya teman teman ragu belanja toko terima kasih,3
barang nya hebat berfungsi baik kualitas oke membantu pakai bingung tidak buka otomatisnya eh app tidak suport cash drawernya mantap,2
barangnya bagus praktis harganya murah tidak salah pilih produk blueprint original merek respon penjual cepat ramah rrcommended,3
barang bagus no lecet no rusak super sekaliii terima kasih sukses jaga kesehatan,2
ditrima barangnya baik memuaskan trimakasi ya toko pedia semoga sukses,2
jam langsung packing aman buble warp kondisi barang dicoba mantap lancar bagus hasilnya penjual fast respon terima kasih seller,2
mantap barang cepat sampenya seller positif respon harga pas kualitas oke rekomen pokoknya,3
respon profesional membantu pengiriman cepat kualitas barangnya sesuai,2
mesin sesuai dibutuhkan rekan nya ramah butuhkan,2
barang selamat fungsi insya allah berjalan baik tinggal penggunaannya mahir barang oke mantap,2
pelayanan memuaskan terbaik penjual responsif,2
mudah suara dihasilkan jernih produk berfungsi baik,2
barangnya bagus bagus sesuai pesanan harganya terjangkau berkualitas terima kasih tokopedia kurir seller,2
hebat mantap tes nya normal tinggal coba hasil suaranya semoga suaranya kendala,2
suara dihasilkan jernih kit giga bass glerr ditambah preeamp mic tr karaoke,2
berfungsi baik playanan toko bagus saran belanja ditoko tidak bikin kecewa pelanggan best of the best toko,3
barang sesuai gambar adaptor v nyala terima kasih kurirnya,2
maaf review barang sesuai langsung dipakai tidak seller nya cepat merespons nya remote nya keren recomended tks,3
seller positif mini wireless keyboard berfungsi baik terima kasih,2
terima kasih barang terima bagus berfungsi packingnya oke barang aman rumah kerusakan,2
keren barangnya batrenya sumpah awet volumenya gede ringan cocok dibawa lari work out terima kasih min,2
barang terima selamat barang nya muantaaap maju berkembang toko nya,2
terima kasih juragan barang aman langsung dipakai barangnya bagus memuaskan belanja,2
produk berfungsi baik seller komunikatif informatif proses pemilihan paket sesuai kebutuhan penggunaannya dipandu pengiriman cepat bebas ongkos kirim jakarta surabaya alatnya praktis fungsional menonton film live channel negeri mencari netflix nba televisi amazon prime dapatnya lupa ya kerja alat tergantung koneksi internet oke internet top,2
barangnya original produk berfungsi baik suara dihasilkan jernih mudah asli tidak menyesal transaksi agan seller sejelas nya produk variasi nya penggunaan alatnya berfungsi,2
suara dihasilkan jernih garansi resmi mudah seller komunikatif detail fitur streaming televisi film recommended hobi nya menonton produk berfungsi baik barangnya original,3
recommend beli respon cepat tidak hitungan menit dikasih best price harga oke apapun respon kasih no sabar tungguin oke call menit jarang ketemu terima kasih ya puas recommend,3
solusi pintar televisi beli pintar televisi barang berfungsi,2
mantap deh sesuai ekspektasi lancar jaya tidak ngelag ram gb optimize mi nya oi simple televisi box overall puas,2
highly recomend mantap seller pengiriman super kilat x jam kurang kirim cepat dibalas langsung dikirim kekurangannya ramah respon baik,2
barang baik produk bagus suara tidak melengking radio jernih semoga bermanfaat,2
alhamdulillah paket cepat suaranya jernih senang dengar radio rodja seller ramah responsif semoga awet produknya semoga berkah seller,2
ditinjau kesesuaian deskripsi fungsional produk rekomendasi produk sesuai baik,3
sesuai deskripsi penjua dites fungsi fiturnya berjalan baik kualitas suara tidak mengecewakan harga menarik itupun bonus recomend best seller in toped,3
mp player terima kasih menyediakan produk mudah,2
pesanan cepat seller fast respon,2
harga murah kualitas baik,2
terima kasih recommended seller,3
pengiriman cepat barang sesuai,2
kecepatan pengiriman baik packing rapi pesanan sesuai tx seller,2
jepitan nya bagus cantik anakku suka,3
bagus banget topi nya beli ah,3
topinya bagus bahan nya,2
bahan bagus kualitas bagus sesuai harga,2
harga sesuai barang ya,2
jamnya berfungsi normal ukuran sesuai keren modelnya,3
jamnya berfungsi normal bahannya bagus ukuran sesuai nyaman dipakai,2
barangnya terima terima kasih juragan,2
barang bagus kurang teliti pengiriman kabel charger salah magnetik kabel charger usb it oke,2
lumayan dipakai tidak certificatenya,2
topi nya lembut warna tidak sesuai foto,2
kualitas sesuai harganya,2
ukuran sesuai bahannya tebal packaging nya rapi respon penjualnya top,2
bahan model bagus size up size ngepas modelnya kekinian,2
ukuran sesuai bahannya tebal modelnya kekinian jahitannya rapi nyaman dipakai sih packaging nya rapi,2
ukuran sesuai nyaman dipakai sih bahannya tebal jahitannya rapi modelnya kekinian packaging nya rapi proses pesanan cepat packaging aman,2
ukuran sesuai packaging nya rapi,2
dikabarin elephant size l kosong ganti chevron kembaran kakak adik dongs tidak diraguin bahannya adem,2
recomended seller,3
barang sesuai deskripsi seller fast response delivery cepat,2
mantap barang harga ekonomis kualitas barang tidak ekonomis recommended seller nih,3
mantap barang cepat murah,2
tipis oke,2
bahan tipis seller ramah ekspedisi cepat,2
cakap salah pilih size kegedean anak anak super happy terima kasih,3
ukuran sesuai nyaman dipakai sih bahannya berkualitas proses pesanan cepat empuk jalan modelnya keren,2
ukuran sesuai bahannya berkualitas nyaman dipakai sih modelnya keren,2
empuk jalan bahannya berkualitas modelnya keren bahannya tidak mengecewakan ukuran nya kegedean ukur nya tidak jangka,2
nyaman dipakai sih ukuran sesuai bahannya tebal bahannya berkualitas empuk jalan modelnya keren motifnya kekinian,2
proses cepat jahitan rapi,2
mantaaaaap jaya juragan sukses bisnis menjaga kualitas terbaik termurah fitur rentang pencarian harga,2
barang sesuai foto kualitas lumayan sesuai harga oke brgtuu sukses,2
pengiriman cepat harga murah bahan sesuai harga,2
barang sesuai pengiriman cepat,2
barang sesuai pesanan,2
puas sesuai pesanan terima kasih,2
terima kasih kakak barang oke,2
barang bagus sesuai harga fast respon,2
pengiriman cepat tas mengecewakan,2
respon cepat barang sesuai pesanan,2
alhamdulillah terimkasih seller tas nya bagus banget anak suka langsung dipakai sekolah seller ramah proses pengirimanya cepat bikin puas pembeli doakan sukses usahanya semoga maju,3
tas nya bagus bahannya tebal pengiriman barang cepat,3
barang cepat pengirimanya sesuai pesanan,2
pengiriman cepat barang bagus murah,2
harga segini barang memuaskan,2
bagus bajunya sehari anak,2
wajar harga bagus,2
bagus kak baju nya jahitan nya rapi cocok pakaian sehari harga sesuai pelayanan nya bagus,2
bahannya sih bagus sesuai pesanan mudah an muat ya kado terima kasih,2
baju bagus cacat harga bersahabat,2
kualitas sesuai harga pengiriman cepat,2
kualitas barang sesuai harga bahan lumayan halus sablon kasar cuci mesin cuci pengiriman cepat,2
sablonnya pudar tipis bahannya tipis but worth it for the price,2
celananya dicuci dipakai anakku puas produknya harganya murah oke produknya jahitannya rapi bahannya random tidak memilih sepadan harganya pengirimannya cepat terima kasih seller,3
terimakaasih pesanan pas anak,2
kain adem jahitan bagus ukuran pas positif,2
gonta ganti main sehari tidak beli ratusan ribu mending belanja dapur proses delivery cepat mantap,2
mantap bahan adem harga murah langsung dipakai anak terima kasih seller,2
sesuai pesanan motif garis polos bahan sesuai harga terima kasih,2
lumayanlah sesuai harga,2
lumayan harian kualitas sesuai harga,2
lumayan sesuai harga pengiriman cepat,2
lucu gambarnya bahannya tipis ya tidak biar adem terima kasih seller,3
barang sesuai pesanan pengiriman cepat terima kasih ya,2
istri suka motif hewannya bagus tidak sablon murahan pakai singlet tidak pakai baju bagus packing rapi pengiriman cepat,2
bagus motif a lucu lucyuu seller baik pengiriman kilat terima kasih ya sis sukses,3
singletnya lucu bahannya lumayan adem aga tipis sampainya cepat recomended tokonya,3
penjual ramah fast respon,2
bagus barangnya cepat nyampeknya,2
bahan oke packing rapi cepat,2
kerennnnnnnn banget celananya harganya murahhhh banget,3
proses cepat celana lumayan bagus terima kasih selleer,2
bahannya halus jahitan rapi harga oke,2
cakap benaran pas anak sesuai umur next order lagee,3
barangnya bagus sesuai harapan terima kasih,2
harga oke kualitas barang oke kecepatan pengiriman oke,2
sesuai randomnya bahan sesuai expektasi terima kasih,3
harga lumayan bagus suka,3
pengiriman cepat packaging lapisan warna tidak sesuai pesanan no problem,2
suka strap maskernya lucu bagus banget recommended banget langganan sih,3
harga murah lucu cepat kirim sukses ya,2
bagus pengiriman cepat enak dipakai anak ringan,2
puas pesan pcs pas kuantitas nya tidak cacat mainan nya pengiriman barang cepat terima kasih ya seller harga segini sih murah,3
merah muda dikasih ungu ya bagus,2
barang diterima baik kualitas baik pengiriman cepat terima kasih,2
pengiriman cepat produk nyaman dipakai rumah,2
barang sesuai pesanan recommended,3
ukurannya sesuai anak bahannya bagus anak suka terima kasih ya,3
bahan adem pengiriman lumayan cepat,2
lumayan bahannya harganya murah,2
barang oke sesuai pesanan,2
lucu tasnya murah sesuai harga sih kualitasnya pas dianak,3
positif job respon cepat paket cepat,2
barangnya sesuai gambar lucu dipke anak,3
barangnya bagus lucu semoga versi besarnya anak kelas sekolah dasar hehe,3
sesuai deskripsi pesanan terima kasih,2
puas barangnya,2
barangnya bagus,2
tks barang,2
bagus,3
talinya bagus,2
rapi enak dipakai,2
bagus mudah mudahan awet,2
bagus barang nya pakai promo nya terjangkau anak sekolah kayak,3
alhamdulillah bagus,2
bahan model warnanya bagus respon penjual cepat harga bersaing kompetitor kemasannya bagus,2
bahannya kaku tidak tebal,2
tidak menerawang mudah dibentuk nyaman dipakai jahitan rapi bahannya adem,2
bahannya adem nyaman dipakai menerawang tipis,2
barangnya bagus sesuai pesanan,2
yeay paketan review semoga dipakainya nyaman enak dibuka,2
packaging rapi barang sesuai pesanan ekspektasi bahannya lembut ringan jahitannya rapi warnanya cantik,2
barangnya bagus harganya murah,2
bahannya tipis kasar pengiriman cepat,2
pengiriman oke produk kondisi baik warna salah tidak terima kasih ya,2
bahannya tebal bahannya lembut warnanya cantik anti slip ukuran sesuai,3
pesan kemarin cepat sajadahnya bagus bulunya halus busanya benaran tebal semoga salat khusyukk sajadah amin terima kasih seller bahannya tebal bahannya lembut ukuran sesuai warnanya cantik anti slip,3
alhamdulillah cepat pengirimannya seller ramah packing rapi produk kondisi baik tebalnya pas bahannya oke sesuai perkiraan terima kasih,2
pengiriman baramg sesuai diharapkan,2
bagus sarungnya,3
sesuai pesanan,2
positif sesuai pesanan terima kasih pas anak suka,3
packing rapi barang lumayan,2
barang sesuai deskripsi mukena nya tebal toko nya rekomended,3
masyaaallah bagus muraaahhhh ragu order mukenah asli sekolah dasar survei seller offline online murah harganya barang diluaran harga mahal ragu beli ditoko ya,3
bahan bagus sih warna foto asli beda,2
jahitan rapi,2
bagus murah,2
warnanya beda gambar tidak menerawang bahannya adem nyaman dipakai,2
nyaman dipakai,2
bahannya tebal warnanya cantik tidak licin ukuran sesuai modelnya simple bahannya adem,3
tidak licin pembelian sekian bagus warna sesuai gambar,2
terima kasih pesanan sesuai bagus maaf inner nya pakai sih kakak,2
bahan bagus,2
enak bahannya pas bagus pengiriman cepat banget gainget pesan paket wkwk,2
bagus,3
barang bagus pet nya tebal,2
lumayan sesuai harga terima kasih,2
bagus harga ribu an bahan lumayan halus tidak kaku tidak tipis tidak menerawang nyaman dipakai,2
kali belanja fast respons amanah,2
celana nya nyaman sakunya kiri kanan balance simpan saku tks sukses maju,2
pesanan diterima baik,2
pengiriman cepat masker jahitannya rapi bahan kain baik,2
warna sesuai pic cantik,3
masker bagus sesuai harga,2
bahannya adem jahitan rapi,2
ukuran sesuai modelnya cantik bahannya adem istri suka,3
bahannya adem warnanya cantik ukuran sesuai terima kasih,3
tidak menerawang ukuran sesuai bahannya adem jahitan rapi warnanya cantik modelnya cantik,3
mantap bahannya adem ukuran sesuai modelnya cantik warnanya cantik jahitan rapi tidak menerawang,3
tidak menerawang modelnya cantik bahannya adem warnanya cantik ukuran sesuai jahitan rapi,3
alhamdulillah traktiran tokopedia semoga gratis sesuai ukuran tidak papa terima kasih seller rela gratis kepakek rumah warnanya cantik tidak menerawang,2
suka jilbabnya bagus nyaman dipakai,3
barang sesuai deskripsipenjual ramah fast respon,2
bahannya lembut anti slip ukuran sesuai bahannya tebal warnanya cantik,2
warnanya cantik ukuran sesuai bahannya lembut maaf foto nya pocketnya sajadahnya dicuci,2
barang sesuai pengiriman cepat terima kasih,2
alhamdulillah paketan nya sesuai gambar nya terima kasih,2
respon cepat barang bagus,2
bahan berkualitas ukuran sesuai warnanya sesuai potongannya rapi modelnya keren bahan menyerap keringat,2
produk sesuai ekspektasi pengiriman barang cepat pokoknya recommended,3
modelnya keren ukuran sesuai bahan berkualitas potongannya rapi bahan menyerap keringat warnanya sesuai,2
bahan berkualitas ukuran sesuai modelnya keren warnanya sesuai potongannya rapi,2
barang nya bagus kain elastis mantap,2
barang baik packing rapi baik terima kasih,2
tidak menerawang jahitan rapi mudah dibentuk warnanya cantik nyaman dipakai,2
jahitan rapi modelnya cantik nyaman dipakai bahannya adem tidak menerawang,3
suka terima kasih kak,3
alhamdulillah jilbabnya bagus menerawang diskon tokped makasii seller,2
tidak menerawang mudah dibentuk jahitan rapi bahannya adem nyaman dipakai modelnya cantik warnanya cantik,3
bahannya adem,2
nyaman dipakai modelnya cantik,2
modelnya cantik bahannya adem nyaman dipakai jahitan rapi warnanya cantik mudah dibentuk,3
jahitan rapi warnanya cantik mudah dibentuk,2
jahitan rapi modelnya cantik warnanya cantik terima kasih kakak,3
tidak menerawang mudah dibentuk warnanya cantik pesanan cepat belanja toko tidak mengecewakan,2
warnanya cantik pengirimannya cpettt terima kasih kurir hujan antarkan,2
masker nyaman dipakainya tidak sesak bagus,2
enak dipakai cocok wajah mantap,2
bahan tebal bagus cepat terima kasih,2
terima kasih paket cepat bahannya bagus suka,3
barang bagus sesuai pesana pengiriman cepat positif job,2
barang sesuai gambar mantap cepat puas,3
tidak menerawang nyaman dipakai mudah dibentuk modelnya cantik bahannya adem jahitan rapi warnanya cantik,3
bahannya adem nyaman dipakai,2
tidak menerawang mudah dibentuk nyaman dipakai jahitan rapi bahannya adem warnanya cantik modelnya cantik,3
barang bagus bahannya adem modelnya cantik,3
bagus admin garcep warna kosong langsung konfirmasibahannya adem jahitan rapi warnanya cantik,2
makasiih kerudung nya bagus istri suka,2
tidak menerawang nyaman dipakai bahannya adem jahitan rapi,2
tidak menerawang mudah dibentuk jahitan rapi nyaman dipakai warnanya cantik modelnya cantik bahannya adem,3
jahitan rapi warnanya cantik,2
bahannya adem jahitan rapi tidak menerawang mudah dibentuk warnanya cantik nyaman dipakai,2
tidak menerawang bahannya adem,2
mantap hijabnyaaa enaaaaaak dipakai adeeeeem,3
tidak full leather kecewa tidak full leather seller tidak kasih info pakai kanvas pakai kulit,4
beli barang barang nya tidak status selesai pengembalian uang,1
saku kiri kemeja menampak sobek tidak dijahit bolong menjahit saku kemeja kiri semoga pembeli cacat pakaian diperbaiki tidak dijual pembeli tidak mengulangi kesalahan terima kasih perhatiannya,1
respon seller cepat proses pengiriman cepat model bahan oke kualitas jahitannya silakan lihat gambar deh kerutan jahitan pundak lengan kerah bingung pakai bajunya tidak dipakai mubazir dipakai ya malu mohon perhatian seller terima kasih,1
pesan warna putih putih kosong dialihkan hitam tai merah maron pusiiing kayaknya tidak melayani,1
packaging nya plastik hitam itupun sobek pas diterima,4
pesan hitam dikirim warna kopi next please teliti warna hitam nya tidak please info,4
jahitan tidak pas kancing celana tidak kuat maaf jujur,4
celana tidak kancingnya disayangkan,4
ukuran tidak konsisten pembelian memuaskan pembelian kebesaran size nya komplain pembelian tidak komplain pembelian kebesaran,4
pesan warna hitam gold konfirm by barang peyok kiri kanan kecewa,4
respon cepat pas barang nya penyok tidak pengajuan komplain sleting tidak lem tembak menempel menutupi jalan sleting benarkan kuncian tidak kode,4
kopernya penuh lecet lecet terkelupas dimana,4
salah putarannya kunci los kunci tidak terpakai malas return sesuai harga x ya respon sih oke tidak sayang maaf penjual,1
barang tujuan dikirim mohon perhatikan barangnya,1
jahitan tidak rapi,4
pengiriman oke jahitannya oke pas kancingnya rusak,4
berantakan benang nya seandainya bagus mahal bagus nya,1
fittingnya kurang sesuai diharapkan sih bahannya enak,4
kids beda bahan tipis pesan katupnya tidak,1
proses packing lambat,1
barang nya kotor bintik hitam bintik putih jamuran,1
jamnya tidak harga sejutaan teknik marketingnya,0
barang dibuka dipakai jahitan terbuka negative quality control,4
topinya warnanya pudar tidak sesuai pic kecewa terima kasih,4
jahitan tidak rapi jahitan sambungan samping,4
cacat lipatan jahitannya,4
dikirim robek tidak dicek dikirimmurah sih barang rusak dikirim min,0
maaf kualitas buruk bahan tipis lingkar kepala tidak disetel,4
pengatur topinya plastik gampang putus,1
tampilan sih oke bahan tipis dipakai pemakaian normal minggu jahitannya sobek,0
maaf seller bintang disebabkan barang dipesan tidak sesuai diterima pesannya kepala gesper hitam polos sesuai gambar kode terima bermotif tidak sesuai harapan ajuin komplain malas anggap tidak semoga kedepannya seller baik pelayanan,4
kualitas barang jelek penguncinya patah dibuka,0
x beli tidak awet rusak rel nya macet beli eh relnya kendor tidak kencang beltnya,0
ikat pinggangnya sih baiklah kepala ikat pinggangnya terima dibeberapa cat mengelupas dipakai susah dilepas ungkitan menaikkan penahan ikat pinggangnya tidak terangkat repot ganti pakaian,4
to be honest barang rusak tangkai patah dikirim salah pas buka tidak video unboxing but overall mengecewakan sih kualiatas barang toko kasih notes pemesanan harap check min barang dikirim kapok sih,0
pesan datengnya untung menang argumen komplain terpaksa menerima barang refund dipotong harga barang dikirim seller enak untung buyer rugi,0
frame kacamata nya kurang bagus tipis gampang patah ngakbseperti kacamata,1
tidak sesuai pesannya merek kirim nya dompet rugi pas retur tidak ganti ongkos kirim nya,4
beli pcs rusak bentuknya toko berdalih ya pelajaran beli,1
terima kasih barang sayang kulitnya cacat,4
produk swallow ukuran dikirim tidak sesuai deskripsi seller tidak respon payah,4
barangnya kurang sesuai permintaan menyetujui berubah ukuran dikirim diubah persetujuan,1
pakai robek,4
kualitasnya jelek sebanding harganya minggu pakai robek,0
ukuran xl ukuran kurang nyaman sempit celana dalamnya bergerak sambungan dijahit kurang sempit,4
motif cacat motif dikasih polos kualitas kurang bagus maklum barang cina bagus buatan lokal,0
barang tidak sesuai dipesan sarung tangan dikirim peluru tolong teliti pesanan,4
knuckles karetnya kurang nyaman pelayananya slow respon,4
pakai ritsleting langsung rusak gambar kotor,4
barang cepat kondisi basah bau apek ya plastik,1
polanya kurang pas negativean pas lengan,4
tulis dicatatan hitam putih dikirim hitam gunanya catatan kaos kaki anak sekolah dasar tidak muat kaki orang dewasa,0
order hitam pcs abu abu pcs hitam pcs abu abu pcs,4
kaos kaki tipis transaksi respon penjual lambat proses pengiriman,0
maaf kak pesan celana warna abu kaos ya mohon dibantu kakak tidak enak sepupu celana dtgnya kaos,1
bahan celananya tipis menerawang tidak sesuai gambar gambar katun tebal aslinya dikirim tipis tidak ya maaf,0
pesan warna coklat warna abu abu kali tolong jualan profesional,0
tipis terawang bagusan leging pinggir jalan tidak recommend over price menyesal banget gue,4
barang dikirim tidak sesuai modelnya,0
respons penjual lemot ogah an melayani bahan kaos mudah melar pakai mesin cuci,4
bahannya tipis ukuran xl nya kekecilan sempit dipakai,4
ukuran xl baju oke celananya tidak xl kekecilan baju pakai celana tidak baju dikirim celananya robek pas jahitan tidak check kirim,4
bahannya dicuci luntur baju,4
bahan nya panas kegedean tidak sesuai berat negativean estimasikan,4
luntur kali cuci,4
tidak amanah toko nya nya bilang ready ukuran nya transaksi bilang kosong stok nya coba bilang ukuran ingikan kosong pembeli pindah penjual pengiriman nya lelet,4
barang tidak sesuai pesanan pesan warna hitam ukuran l kirimnya hijau ukuran xl pesan warna hijau ukuran kirim nya ukuran l tingkat pelayanan bos semoga pesanan sesuai ya,1
brang warna nya sesuai pesanan karatan kotor,4
barang tidak sesuai pesan warna pudar kancing pesan kirim model kancing,4
tidak sesuai permintaan dikasih keterangan orderannya chat biar eh barang warna tidak sesuai warna cepat mengirim lapaknya tidak stok approve,0
celana tidak orderan nomer dikasih,4
celana ukuran tidak akurat,4
respon cepat sayang tidak sesuai harapan ukuran si nya kantong kiri kanan tanda pangkat pundak sebelah kiri tidak simetris miring sebelah kanan posisi kancing tidak pas melengkung kesannya menjahit asalan tidak rekomendasi,1
alas sepatu tipis dipakai aus pakai nya jarang,4
warnanya tidak sesuai photo deskripsi warna sepatu deskripsi aga crem abu x gelap,4
pakai robek sol nya,4
sepatu nya tidak sesuai pesanan nya dikasihnya tidak muat dipakai nya pemberitahuan kali teliti juragan kualitas nya bagus disayangkan nomer nya,4
ready dikirim tukar tidak kecewa,4
bolong dikitt lebar nih orderan kali ya kecewa,4
tulis ukuran butuhkan terima tidak pakai,4
mesan hijau dikasih abu abu ukuran tidak baca pesanannya tidak ya enak,1
size dikirim konfirmasi,4
tolong diperhatikan barang dikirim layak tidak pesanan kirim sesuai warna size barangnya kusam sendal bekas,1
lumayan dipakai jalan suka lecet pas jepit jempol kaki telunjuk sakit,4
barang dikirim cek konsumen bayar gratis paku rivert nya sebelah tutup penahannya sebelahnya tutup penahannya copotlah pakai sih,0
lobang tali sepatunya lobang tusuk pulpen sepatunya tidak cek kirim,4
kecewa belinya asli packing berantakan kardus penyok bawahnya kuning kuning kayak bekas pakai kecewalah pokoknya tolonglah bagusin,4
posisi kancing lubamg kancing tidak sejajar dikancing bajunya sebelah leher tidak,4
ganti bintang bintang pelayanan buruk salah warna fatal,4
dipesan kerah pendek,4
size dikirim size kebesaran tidak pakai,1
tidak kotak sepatunya beli sepatu nya kotak plastik kresek,0
iklannya seragam pgri kemeja hem katun pria bahannya katun semoga deskripsi iklannya pelanggan tidak kecewa,1
bahannya tipis jahitannya kurang rapi,4
beli dibuka noda hitam kemeja putih cuci tidak hilang,4
jahitannya tidak rapi kain menerawang,4
kekecilan ukuran tidak sesuai deskripsi,4
tidak dikemas dobel plastik beli gorengan jahitan tidak rapi,4
